11,8,14,3
13,14,3,11
7,8,1,14
12,8,2,9
1,8,0,3
0,,2,
3,,,
11,,,
6,,,
8,,,
12,,,
14,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
11,,,
16,,,
17,,,
20,,,
6,,,
24,,,
1,,,
22,,,
5,,,
8,,,
9,,,
20,,,
21,,,
14,,,
19,,,
9,,,
17,,,
24,,,
4,,,
24,,,
21,,,
2,,,
0,,,
14,,,
19,,,
9,,,
14,,,
16,,,
20,,,
9,,,
18,,,
2,,,
10,,,
0,,,
2,,,
11,,,
2,,,
9,,,
5,,,
12,,,
12,,,
9,,,
9,,,
4,,,
10,,,
14,,,
0,,,
12,,,
10,,,
14,,,
3,,,
13,,,
14,,,
6,,,
0,,,
6,,,
14,,,
0,,,
0,,,
13,,,
4,,,
13,,,
0,,,
14,,,
13,,,
3,,,
10,,,
7,,,
4,,,
7,,,
12,,,
8,,,
1,,,
6,,,
4,,,
3,,,
12,,,
4,,,
7,,,
0,,,
4,,,
11,,,
13,,,
3,,,
9,,,
14,,,
2,,,
8,,,
6,,,
9,,,
0,,,
16,,,
19,,,
4,,,
11,,,
22,,,
29,,,
7,,,
12,,,
24,,,
20,,,
28,,,
22,,,
16,,,
1,,,
11,,,
33,,,
43,,,
0,,,
29,,,
27,,,
30,,,
33,,,
19,,,
35,,,
31,,,
28,,,
35,,,
11,,,
25,,,
26,,,
3,,,
27,,,
18,,,
3,,,
31,,,
25,,,
5,,,
23,,,
7,,,
23,,,
11,,,
23,,,
8,,,
22,,,
13,,,
19,,,
19,,,
0,,,
4,,,
13,,,
3,,,
6,,,
14,,,
2,,,
10,,,
12,,,
4,,,
10,,,
1,,,
3,,,
12,,,
11,,,
5,,,
13,,,
5,,,
0,,,
12,,,
8,,,
6,,,
0,,,
1,,,
14,,,
13,,,
0,,,
3,,,
3,,,
2,,,
12,,,
13,,,
3,,,
12,,,
5,,,
7,,,
14,,,
14,,,
10,,,
3,,,
3,,,
5,,,
4,,,
14,,,
10,,,
0,,,
4,,,
8,,,
12,,,
11,,,
12,,,
5,,,
2,,,
13,,,
6,,,
2,,,
3,,,
14,,,
12,,,
6,,,
1,,,
9,,,
11,,,
11,,,
14,,,
8,,,
10,,,
13,,,
7,,,
5,,,
8,,,
3,,,
3,,,
5,,,
2,,,
5,,,
12,,,
13,,,
13,,,
10,,,
9,,,
11,,,
7,,,
12,,,
1,,,
14,,,
15,,,
6,,,
10,,,
3,,,
17,,,
13,,,
4,,,
2,,,
3,,,
9,,,
10,,,
4,,,
8,,,
5,,,
2,,,
9,,,
0,,,
12,,,
14,,,
2,,,
2,,,
3,,,
7,,,
0,,,
5,,,
2,,,
3,,,
13,,,
14,,,
11,,,
12,,,
12,,,
7,,,
2,,,
7,,,
1,,,
7,,,
11,,,
6,,,
1,,,
7,,,
11,,,
5,,,
0,,,
9,,,
14,,,
1,,,
9,,,
11,,,
7,,,
4,,,
13,,,
11,,,
11,,,
6,,,
1,,,
5,,,
1,,,
14,,,
11,,,
13,,,
3,,,
8,,,
12,,,
12,,,
0,,,
14,,,
4,,,
4,,,
12,,,
5,,,
11,,,
1,,,
3,,,
3,,,
10,,,
2,,,
5,,,
11,,,
6,,,
12,,,
0,,,
11,,,
0,,,
4,,,
2,,,
2,,,
9,,,
4,,,
8,,,
6,,,
9,,,
12,,,
6,,,
6,,,
1,,,
17,,,
6,,,
12,,,
18,,,
2,,,
16,,,
24,,,
3,,,
1,,,
12,,,
7,,,
10,,,
5,,,
9,,,
1,,,
19,,,
12,,,
29,,,
16,,,
18,,,
7,,,
20,,,
20,,,
4,,,
15,,,
6,,,
17,,,
10,,,
12,,,
1,,,
12,,,
11,,,
6,,,
3,,,
6,,,
8,,,
7,,,
5,,,
11,,,
5,,,
14,,,
1,,,
6,,,
14,,,
2,,,
5,,,
10,,,
4,,,
1,,,
8,,,
17,,,
6,,,
13,,,
2,,,
0,,,
12,,,
7,,,
10,,,
8,,,
11,,,
3,,,
12,,,
14,,,
9,,,
1,,,
5,,,
9,,,
0,,,
2,,,
12,,,
5,,,
2,,,
5,,,
4,,,
8,,,
8,,,
15,,,
6,,,
4,,,
2,,,
9,,,
7,,,
8,,,
7,,,
9,,,
8,,,
11,,,
8,,,
3,,,
4,,,
12,,,
14,,,
2,,,
11,,,
0,,,
10,,,
9,,,
10,,,
2,,,
11,,,
14,,,
7,,,
5,,,
5,,,
2,,,
2,,,
13,,,
13,,,
0,,,
2,,,
0,,,
10,,,
1,,,
1,,,
9,,,
2,,,
9,,,
6,,,
3,,,
5,,,
2,,,
0,,,
11,,,
11,,,
3,,,
11,,,
13,,,
12,,,
6,,,
0,,,
1,,,
6,,,
0,,,
6,,,
11,,,
3,,,
4,,,
1,,,
1,,,
4,,,
10,,,
9,,,
14,,,
12,,,
10,,,
1,,,
6,,,
11,,,
14,,,
9,,,
8,,,
1,,,
1,,,
4,,,
5,,,
5,,,
1,,,
3,,,
2,,,
7,,,
11,,,
10,,,
5,,,
11,,,
9,,,
8,,,
14,,,
13,,,
9,,,
8,,,
2,,,
12,,,
2,,,
9,,,
1,,,
4,,,
10,,,
7,,,
0,,,
4,,,
9,,,
4,,,
5,,,
10,,,
2,,,
11,,,
9,,,
9,,,
0,,,
1,,,
6,,,
8,,,
2,,,
3,,,
10,,,
6,,,
12,,,
1,,,
4,,,
13,,,
9,,,
14,,,
10,,,
3,,,
8,,,
11,,,
7,,,
10,,,
11,,,
0,,,
11,,,
17,,,
10,,,
5,,,
18,,,
12,,,
8,,,
5,,,
17,,,
0,,,
3,,,
11,,,
14,,,
0,,,
14,,,
1,,,
7,,,
3,,,
9,,,
3,,,
2,,,
4,,,
2,,,
4,,,
7,,,
2,,,
8,,,
7,,,
12,,,
4,,,
7,,,
3,,,
3,,,
2,,,
7,,,
19,,,
12,,,
3,,,
9,,,
11,,,
15,,,
19,,,
17,,,
14,,,
20,,,
18,,,
34,,,
23,,,
27,,,
27,,,
2,,,
26,,,
7,,,
17,,,
4,,,
16,,,
14,,,
17,,,
0,,,
20,,,
15,,,
8,,,
21,,,
14,,,
6,,,
7,,,
7,,,
4,,,
9,,,
2,,,
1,,,
11,,,
6,,,
0,,,
5,,,
3,,,
6,,,
14,,,
14,,,
1,,,
3,,,
14,,,
12,,,
10,,,
8,,,
5,,,
9,,,
4,,,
6,,,
8,,,
5,,,
11,,,
6,,,
14,,,
2,,,
4,,,
5,,,
10,,,
9,,,
7,,,
4,,,
2,,,
3,,,
2,,,
9,,,
1,,,
13,,,
1,,,
0,,,
12,,,
11,,,
16,,,
6,,,
8,,,
16,,,
3,,,
9,,,
22,,,
18,,,
8,,,
5,,,
0,,,
23,,,
32,,,
7,,,
17,,,
28,,,
22,,,
5,,,
35,,,
2,,,
7,,,
5,,,
8,,,
20,,,
17,,,
19,,,
2,,,
18,,,
20,,,
0,,,
1,,,
16,,,
1,,,
8,,,
4,,,
1,,,
12,,,
7,,,
4,,,
10,,,
7,,,
10,,,
2,,,
6,,,
6,,,
4,,,
9,,,
1,,,
7,,,
6,,,
10,,,
0,,,
5,,,
8,,,
2,,,
14,,,
6,,,
10,,,
0,,,
12,,,
14,,,
4,,,
14,,,
7,,,
7,,,
13,,,
4,,,
6,,,
12,,,
8,,,
1,,,
4,,,
4,,,
11,,,
3,,,
2,,,
7,,,
12,,,
10,,,
14,,,
4,,,
6,,,
6,,,
1,,,
14,,,
8,,,
0,,,
12,,,
10,,,
1,,,
10,,,
10,,,
12,,,
9,,,
2,,,
11,,,
14,,,
6,,,
2,,,
4,,,
7,,,
3,,,
0,,,
9,,,
6,,,
3,,,
