dup ema st
2,2,15
1,1.9,15
1,1.8,15
1,1.7,15
1,1.6,15
1,1.5,11
1,1.4,7
2,1.5,5
2,1.6,7.5
2,1.7,11.25
2,1.7,16.875
1,1.6,16.875
1,1.5,12.875
1,1.4,8.875
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
2,1.4,5
2,1.5,5
1,1.4,5
2,1.5,5
2,1.6,7.5
2,1.7,11.25
1,1.6,11.25
1,1.5,7.25
1,1.4,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
2,1.4,5
2,1.5,5
1,1.4,5
1,1.3,5
2,1.4,5
2,1.5,5
2,1.6,7.5
2,1.7,11.25
2,1.7,16.875
1,1.6,16.875
1,1.5,12.875
1,1.4,8.875
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
2,1.4,5
2,1.5,5
2,1.6,7.5
2,1.7,11.25
2,1.7,16.875
1,1.6,16.875
2,1.7,25.3125
2,1.7,37.9688
2,1.7,56.9531
1,1.6,56.9531
1,1.5,52.9531
1,1.4,48.9531
1,1.3,44.9531
1,1.3,40.9531
1,1.3,36.9531
1,1.3,32.9531
1,1.3,28.9531
1,1.3,24.9531
1,1.3,20.9531
1,1.3,16.9531
1,1.3,12.9531
1,1.3,8.95312
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
1,1.3,5
3,1.5,5
3,1.7,7.5
3,1.9,11.25
3,2,16.875
3,2.1,25.3125
3,2.2,37.9688
3,2.3,56.9531
2,2.3,85.4297
2,2.3,128.145
2,2.3,192.217
1,2.1,192.217
1,2,192.217
1,1.9,192.217
1,1.8,192.217
1,1.7,192.217
1,1.6,192.217
1,1.5,188.217
1,1.4,184.217
1,1.3,180.217
1,1.3,176.217
1,1.3,172.217
1,1.3,168.217
1,1.3,164.217
1,1.3,160.217
1,1.3,156.217
1,1.3,152.217
1,1.3,148.217
1,1.3,144.217
1,1.3,140.217
1,1.3,136.217
1,1.3,132.217
1,1.3,128.217
1,1.3,124.217
1,1.3,120.217
1,1.3,116.217
1,1.3,112.217
1,1.3,108.217
1,1.3,104.217
1,1.3,100.217
1,1.3,96.2168
1,1.3,92.2168
1,1.3,88.2168
1,1.3,84.2168
1,1.3,80.2168
1,1.3,76.2168
1,1.3,72.2168
1,1.3,68.2168
1,1.3,64.2168
1,1.3,60.2168
1,1.3,56.2168
1,1.3,52.2168
1,1.3,48.2168
1,1.3,44.2168
1,1.3,40.2168
1,1.3,36.2168
1,1.3,32.2168
1,1.3,28.2168
1,1.3,24.2168
1,1.3,20.2168
1,1.3,16.2168
1,1.3,12.2168
1,1.3,8.2168
