dup ema st
2,2,15
1,1.9,15
1,1.8,15
1,1.7,15
1,1.6,15
1,1.5,15
1,1.4,15
3,1.6,22.5
1,1.5,18.5
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
1,1.4,15
3,1.6,22.5
2,1.7,33.75
2,1.7,50.625
2,1.7,75.9375
1,1.6,75.9375
1,1.5,71.9375
1,1.4,67.9375
1,1.3,63.9375
1,1.3,59.9375
1,1.3,55.9375
1,1.3,51.9375
1,1.3,47.9375
1,1.3,43.9375
1,1.3,39.9375
1,1.3,35.9375
2,1.4,31.9375
1,1.3,27.9375
1,1.3,23.9375
1,1.3,19.9375
1,1.3,15.9375
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
3,1.7,22.5
1,1.6,22.5
1,1.5,18.5
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
2,1.6,22.5
1,1.5,18.5
1,1.4,15
2,1.5,15
2,1.6,22.5
1,1.5,18.5
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
1,1.4,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
3,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
3,1.6,22.5
1,1.5,18.5
1,1.4,15
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
3,1.7,22.5
3,1.9,33.75
3,2,50.625
2,2,75.9375
1,1.9,75.9375
1,1.8,75.9375
1,1.7,75.9375
1,1.6,75.9375
1,1.5,71.9375
1,1.4,67.9375
1,1.3,63.9375
1,1.3,59.9375
1,1.3,55.9375
1,1.3,51.9375
1,1.3,47.9375
1,1.3,43.9375
1,1.3,39.9375
1,1.3,35.9375
1,1.3,31.9375
1,1.3,27.9375
1,1.3,23.9375
1,1.3,19.9375
1,1.3,15.9375
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
2,1.6,22.5
1,1.5,18.5
1,1.4,15
3,1.6,22.5
1,1.5,18.5
