1,1,3,2
3,3,0,3
2,1,0,4
2,4,0,4
1,,,
0,,,
3,,,
1,,,
1,,,
3,,,
2,,,
14,,,
7,,,
12,,,
12,,,
2,,,
6,,,
5,,,
4,,,
11,,,
13,,,
2,,,
0,,,
1,,,
9,,,
6,,,
2,,,
10,,,
3,,,
4,,,
5,,,
6,,,
9,,,
4,,,
4,,,
2,,,
4,,,
14,,,
14,,,
11,,,
2,,,
2,,,
4,,,
1,,,
5,,,
7,,,
7,,,
0,,,
5,,,
6,,,
1,,,
5,,,
2,,,
5,,,
2,,,
11,,,
4,,,
0,,,
2,,,
2,,,
4,,,
4,,,
6,,,
19,,,
29,,,
4,,,
8,,,
23,,,
18,,,
1,,,
1,,,
33,,,
27,,,
14,,,
17,,,
0,,,
35,,,
45,,,
43,,,
74,,,
13,,,
45,,,
66,,,
29,,,
58,,,
36,,,
23,,,
43,,,
54,,,
21,,,
26,,,
22,,,
25,,,
4,,,
4,,,
32,,,
1,,,
4,,,
0,,,
10,,,
0,,,
4,,,
0,,,
5,,,
5,,,
2,,,
3,,,
1,,,
4,,,
1,,,
0,,,
2,,,
4,,,
1,,,
2,,,
4,,,
3,,,
0,,,
3,,,
0,,,
2,,,
3,,,
3,,,
0,,,
3,,,
1,,,
0,,,
4,,,
3,,,
0,,,
0,,,
1,,,
0,,,
4,,,
1,,,
2,,,
3,,,
4,,,
10,,,
1,,,
0,,,
11,,,
14,,,
7,,,
15,,,
9,,,
1,,,
15,,,
14,,,
51,,,
47,,,
27,,,
80,,,
122,,,
157,,,
135,,,
147,,,
88,,,
108,,,
113,,,
67,,,
70,,,
190,,,
98,,,
73,,,
84,,,
160,,,
46,,,
121,,,
80,,,
6,,,
23,,,
60,,,
110,,,
1,,,
7,,,
87,,,
56,,,
51,,,
33,,,
61,,,
37,,,
83,,,
15,,,
6,,,
18,,,
47,,,
32,,,
78,,,
43,,,
44,,,
35,,,
37,,,
38,,,
41,,,
32,,,
9,,,
14,,,
20,,,
34,,,
44,,,
10,,,
6,,,
35,,,
8,,,
13,,,
2,,,
12,,,
12,,,
7,,,
3,,,
1,,,
2,,,
3,,,
4,,,
2,,,
1,,,
1,,,
4,,,
1,,,
1,,,
4,,,
3,,,
0,,,
3,,,
2,,,
0,,,
3,,,
3,,,
3,,,
0,,,
2,,,
0,,,
2,,,
3,,,
3,,,
0,,,
3,,,
0,,,
3,,,
8,,,
8,,,
0,,,
2,,,
12,,,
1,,,
13,,,
17,,,
13,,,
4,,,
10,,,
1,,,
9,,,
10,,,
7,,,
14,,,
41,,,
32,,,
3,,,
27,,,
24,,,
0,,,
26,,,
2,,,
4,,,
2,,,
0,,,
0,,,
2,,,
3,,,
3,,,
4,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
1,,,
1,,,
1,,,
2,,,
1,,,
0,,,
0,,,
4,,,
4,,,
1,,,
4,,,
1,,,
2,,,
4,,,
1,,,
6,,,
1,,,
2,,,
2,,,
7,,,
5,,,
1,,,
2,,,
3,,,
18,,,
8,,,
2,,,
2,,,
0,,,
4,,,
4,,,
4,,,
2,,,
0,,,
1,,,
1,,,
3,,,
3,,,
0,,,
2,,,
0,,,
1,,,
1,,,
2,,,
0,,,
1,,,
0,,,
4,,,
2,,,
2,,,
4,,,
4,,,
3,,,
1,,,
4,,,
2,,,
1,,,
1,,,
1,,,
4,,,
6,,,
8,,,
3,,,
1,,,
16,,,
24,,,
16,,,
8,,,
1,,,
0,,,
38,,,
47,,,
23,,,
1,,,
40,,,
8,,,
12,,,
31,,,
36,,,
31,,,
16,,,
12,,,
29,,,
19,,,
17,,,
3,,,
8,,,
18,,,
19,,,
9,,,
4,,,
3,,,
3,,,
1,,,
3,,,
2,,,
0,,,
1,,,
0,,,
4,,,
1,,,
1,,,
4,,,
1,,,
5,,,
0,,,
2,,,
2,,,
3,,,
1,,,
3,,,
6,,,
9,,,
5,,,
7,,,
2,,,
15,,,
8,,,
16,,,
23,,,
7,,,
4,,,
12,,,
16,,,
11,,,
4,,,
0,,,
2,,,
2,,,
0,,,
2,,,
0,,,
4,,,
3,,,
3,,,
4,,,
3,,,
4,,,
2,,,
4,,,
2,,,
3,,,
2,,,
4,,,
3,,,
1,,,
3,,,
3,,,
4,,,
4,,,
0,,,
1,,,
2,,,
3,,,
0,,,
15,,,
3,,,
9,,,
13,,,
9,,,
17,,,
0,,,
15,,,
28,,,
30,,,
8,,,
83,,,
30,,,
23,,,
75,,,
26,,,
25,,,
34,,,
28,,,
63,,,
19,,,
13,,,
12,,,
44,,,
50,,,
54,,,
47,,,
9,,,
20,,,
24,,,
11,,,
40,,,
15,,,
3,,,
6,,,
2,,,
4,,,
1,,,
1,,,
3,,,
4,,,
1,,,
1,,,
4,,,
0,,,
4,,,
4,,,
2,,,
0,,,
1,,,
1,,,
1,,,
4,,,
4,,,
3,,,
1,,,
1,,,
4,,,
0,,,
0,,,
1,,,
3,,,
2,,,
2,,,
1,,,
0,,,
0,,,
1,,,
4,,,
3,,,
4,,,
3,,,
4,,,
3,,,
2,,,
2,,,
2,,,
4,,,
1,,,
4,,,
0,,,
2,,,
0,,,
1,,,
4,,,
1,,,
2,,,
0,,,
0,,,
24,,,
10,,,
1,,,
3,,,
10,,,
16,,,
14,,,
15,,,
3,,,
3,,,
1,,,
2,,,
1,,,
4,,,
3,,,
4,,,
4,,,
0,,,
3,,,
3,,,
1,,,
2,,,
0,,,
1,,,
0,,,
1,,,
0,,,
1,,,
0,,,
0,,,
1,,,
0,,,
3,,,
0,,,
0,,,
2,,,
2,,,
3,,,
3,,,
6,,,
6,,,
10,,,
9,,,
8,,,
5,,,
10,,,
4,,,
3,,,
10,,,
10,,,
7,,,
13,,,
17,,,
22,,,
19,,,
22,,,
15,,,
24,,,
8,,,
23,,,
0,,,
14,,,
15,,,
3,,,
4,,,
9,,,
24,,,
3,,,
12,,,
11,,,
2,,,
4,,,
2,,,
6,,,
2,,,
4,,,
1,,,
2,,,
2,,,
1,,,
2,,,
4,,,
4,,,
4,,,
4,,,
0,,,
3,,,
1,,,
4,,,
1,,,
1,,,
2,,,
4,,,
4,,,
2,,,
1,,,
1,,,
1,,,
0,,,
0,,,
3,,,
1,,,
4,,,
4,,,
1,,,
3,,,
4,,,
2,,,
2,,,
2,,,
0,,,
4,,,
4,,,
1,,,
3,,,
0,,,
1,,,
1,,,
4,,,
2,,,
4,,,
0,,,
0,,,
4,,,
2,,,
4,,,
2,,,
3,,,
2,,,
4,,,
1,,,
3,,,
1,,,
0,,,
2,,,
2,,,
0,,,
3,,,
5,,,
4,,,
3,,,
4,,,
14,,,
4,,,
10,,,
9,,,
8,,,
1,,,
4,,,
4,,,
4,,,
1,,,
0,,,
1,,,
0,,,
2,,,
2,,,
4,,,
0,,,
0,,,
3,,,
3,,,
3,,,
4,,,
4,,,
2,,,
1,,,
1,,,
1,,,
3,,,
4,,,
1,,,
2,,,
2,,,
4,,,
0,,,
2,,,
0,,,
2,,,
1,,,
1,,,
4,,,
4,,,
1,,,
2,,,
1,,,
0,,,
0,,,
0,,,
3,,,
2,,,
4,,,
1,,,
0,,,
0,,,
2,,,
4,,,
4,,,
4,,,
2,,,
2,,,
3,,,
4,,,
2,,,
5,,,
8,,,
7,,,
13,,,
0,,,
21,,,
22,,,
50,,,
1,,,
118,,,
101,,,
65,,,
98,,,
107,,,
81,,,
30,,,
105,,,
117,,,
76,,,
90,,,
59,,,
109,,,
48,,,
98,,,
31,,,
30,,,
117,,,
105,,,
116,,,
82,,,
127,,,
40,,,
37,,,
71,,,
45,,,
34,,,
26,,,
63,,,
12,,,
28,,,
8,,,
6,,,
0,,,
4,,,
4,,,
3,,,
0,,,
0,,,
4,,,
3,,,
2,,,
4,,,
1,,,
2,,,
1,,,
3,,,
3,,,
1,,,
4,,,
3,,,
2,,,
1,,,
5,,,
6,,,
2,,,
0,,,
6,,,
3,,,
5,,,
3,,,
7,,,
3,,,
0,,,
6,,,
4,,,
1,,,
6,,,
7,,,
15,,,
0,,,
8,,,
44,,,
7,,,
22,,,
35,,,
8,,,
43,,,
41,,,
46,,,
1,,,
27,,,
46,,,
30,,,
23,,,
4,,,
47,,,
30,,,
24,,,
1,,,
15,,,
5,,,
11,,,
0,,,
5,,,
6,,,
2,,,
0,,,
1,,,
0,,,
4,,,
1,,,
2,,,
4,,,
2,,,
1,,,
1,,,
0,,,
4,,,
4,,,
1,,,
0,,,
3,,,
2,,,
1,,,
1,,,
1,,,
1,,,
4,,,
2,,,
4,,,
1,,,
1,,,
2,,,
6,,,
14,,,
9,,,
9,,,
7,,,
6,,,
14,,,
4,,,
8,,,
0,,,
23,,,
31,,,
42,,,
25,,,
51,,,
47,,,
23,,,
5,,,
54,,,
31,,,
6,,,
20,,,
21,,,
23,,,
16,,,
39,,,
15,,,
28,,,
2,,,
25,,,
7,,,
6,,,
11,,,
8,,,
4,,,
1,,,
2,,,
3,,,
0,,,
1,,,
4,,,
0,,,
0,,,
1,,,
2,,,
4,,,
2,,,
6,,,
2,,,
5,,,
7,,,
6,,,
14,,,
11,,,
9,,,
36,,,
18,,,
13,,,
27,,,
13,,,
10,,,
4,,,
11,,,
2,,,
16,,,
0,,,
17,,,
9,,,
1,,,
7,,,
7,,,
0,,,
7,,,
1,,,
4,,,
4,,,
1,,,
4,,,
1,,,
4,,,
2,,,
3,,,
4,,,
3,,,
1,,,
0,,,
2,,,
1,,,
2,,,
1,,,
3,,,
2,,,
3,,,
4,,,
1,,,
4,,,
2,,,
1,,,
2,,,
3,,,
1,,,
3,,,
0,,,
3,,,
4,,,
4,,,
0,,,
2,,,
0,,,
1,,,
3,,,
0,,,
1,,,
3,,,
3,,,
3,,,
0,,,
2,,,
4,,,
2,,,
0,,,
4,,,
0,,,
3,,,
3,,,
3,,,
4,,,
2,,,
4,,,
3,,,
2,,,
2,,,
1,,,
3,,,
1,,,
2,,,
4,,,
1,,,
0,,,
2,,,
4,,,
3,,,
2,,,
1,,,
3,,,
2,,,
1,,,
4,,,
1,,,
2,,,
3,,,
3,,,
1,,,
3,,,
3,,,
1,,,
4,,,
2,,,
4,,,
3,,,
0,,,
3,,,
1,,,
3,,,
3,,,
4,,,
0,,,
3,,,
1,,,
6,,,
2,,,
1,,,
11,,,
20,,,
22,,,
36,,,
28,,,
5,,,
15,,,
26,,,
19,,,
32,,,
7,,,
22,,,
6,,,
5,,,
8,,,
0,,,
2,,,
2,,,
4,,,
4,,,
0,,,
2,,,
2,,,
4,,,
1,,,
4,,,
4,,,
3,,,
2,,,
1,,,
1,,,
0,,,
2,,,
3,,,
3,,,
0,,,
2,,,
1,,,
4,,,
4,,,
2,,,
1,,,
3,,,
3,,,
1,,,
4,,,
3,,,
8,,,
2,,,
1,,,
3,,,
2,,,
2,,,
3,,,
0,,,
0,,,
2,,,
1,,,
0,,,
1,,,
4,,,
3,,,
