11,8,6,8
13,3,10,8
7,,,3
12,,,
1,,,
0,,,
3,,,
11,,,
6,,,
8,,,
12,,,
14,,,
7,,,
12,,,
12,,,
2,,,
6,,,
5,,,
4,,,
11,,,
13,,,
2,,,
0,,,
1,,,
9,,,
6,,,
2,,,
10,,,
9,,,
19,,,
2,,,
0,,,
12,,,
4,,,
10,,,
3,,,
2,,,
12,,,
5,,,
14,,,
10,,,
3,,,
2,,,
7,,,
0,,,
14,,,
1,,,
14,,,
12,,,
6,,,
2,,,
10,,,
0,,,
2,,,
11,,,
2,,,
9,,,
5,,,
12,,,
12,,,
9,,,
9,,,
4,,,
10,,,
14,,,
0,,,
12,,,
10,,,
14,,,
3,,,
13,,,
14,,,
6,,,
0,,,
6,,,
14,,,
0,,,
0,,,
13,,,
4,,,
13,,,
16,,,
29,,,
16,,,
12,,,
10,,,
28,,,
19,,,
25,,,
0,,,
0,,,
29,,,
8,,,
2,,,
15,,,
25,,,
0,,,
19,,,
8,,,
0,,,
11,,,
8,,,
18,,,
24,,,
19,,,
22,,,
22,,,
4,,,
17,,,
13,,,
15,,,
5,,,
14,,,
1,,,
12,,,
9,,,
3,,,
5,,,
13,,,
10,,,
2,,,
13,,,
3,,,
0,,,
3,,,
6,,,
5,,,
14,,,
7,,,
5,,,
8,,,
11,,,
10,,,
14,,,
11,,,
1,,,
8,,,
11,,,
7,,,
2,,,
3,,,
9,,,
9,,,
9,,,
10,,,
6,,,
3,,,
13,,,
3,,,
1,,,
8,,,
12,,,
14,,,
11,,,
13,,,
9,,,
9,,,
10,,,
9,,,
8,,,
7,,,
4,,,
1,,,
2,,,
10,,,
12,,,
4,,,
10,,,
1,,,
3,,,
12,,,
11,,,
5,,,
13,,,
5,,,
0,,,
12,,,
8,,,
6,,,
0,,,
1,,,
14,,,
13,,,
0,,,
3,,,
3,,,
2,,,
12,,,
13,,,
12,,,
30,,,
2,,,
4,,,
54,,,
129,,,
5,,,
73,,,
88,,,
125,,,
34,,,
109,,,
100,,,
60,,,
79,,,
78,,,
107,,,
156,,,
12,,,
165,,,
107,,,
108,,,
26,,,
92,,,
33,,,
114,,,
27,,,
101,,,
1,,,
85,,,
59,,,
26,,,
79,,,
48,,,
151,,,
13,,,
67,,,
94,,,
8,,,
126,,,
128,,,
95,,,
77,,,
66,,,
19,,,
94,,,
94,,,
35,,,
42,,,
71,,,
112,,,
112,,,
105,,,
77,,,
36,,,
12,,,
81,,,
13,,,
45,,,
16,,,
58,,,
32,,,
86,,,
41,,,
36,,,
101,,,
72,,,
77,,,
12,,,
57,,,
21,,,
54,,,
0,,,
62,,,
62,,,
3,,,
52,,,
30,,,
50,,,
65,,,
51,,,
43,,,
57,,,
60,,,
50,,,
45,,,
18,,,
31,,,
40,,,
59,,,
27,,,
8,,,
49,,,
47,,,
22,,,
45,,,
20,,,
40,,,
25,,,
50,,,
43,,,
36,,,
26,,,
49,,,
19,,,
48,,,
31,,,
31,,,
27,,,
37,,,
8,,,
40,,,
40,,,
35,,,
3,,,
30,,,
12,,,
3,,,
3,,,
12,,,
27,,,
30,,,
1,,,
2,,,
27,,,
11,,,
16,,,
18,,,
3,,,
3,,,
14,,,
25,,,
21,,,
5,,,
12,,,
0,,,
23,,,
9,,,
16,,,
2,,,
23,,,
0,,,
1,,,
13,,,
10,,,
12,,,
6,,,
6,,,
6,,,
1,,,
14,,,
12,,,
6,,,
3,,,
2,,,
11,,,
14,,,
3,,,
6,,,
2,,,
13,,,
1,,,
14,,,
9,,,
7,,,
4,,,
2,,,
3,,,
4,,,
6,,,
13,,,
13,,,
7,,,
9,,,
7,,,
5,,,
3,,,
11,,,
12,,,
1,,,
12,,,
11,,,
6,,,
3,,,
6,,,
8,,,
19,,,
1,,,
6,,,
20,,,
9,,,
14,,,
10,,,
15,,,
21,,,
19,,,
31,,,
4,,,
13,,,
1,,,
29,,,
20,,,
13,,,
5,,,
18,,,
9,,,
1,,,
19,,,
17,,,
17,,,
8,,,
13,,,
11,,,
7,,,
1,,,
5,,,
9,,,
0,,,
2,,,
12,,,
5,,,
2,,,
5,,,
4,,,
8,,,
8,,,
9,,,
3,,,
4,,,
2,,,
9,,,
7,,,
8,,,
7,,,
9,,,
8,,,
11,,,
8,,,
3,,,
4,,,
14,,,
7,,,
12,,,
11,,,
15,,,
0,,,
9,,,
11,,,
1,,,
17,,,
20,,,
0,,,
5,,,
20,,,
16,,,
10,,,
13,,,
8,,,
0,,,
7,,,
9,,,
1,,,
7,,,
4,,,
6,,,
17,,,
3,,,
13,,,
3,,,
5,,,
2,,,
0,,,
11,,,
11,,,
3,,,
11,,,
13,,,
12,,,
6,,,
0,,,
1,,,
6,,,
0,,,
6,,,
11,,,
3,,,
4,,,
1,,,
1,,,
4,,,
10,,,
9,,,
14,,,
12,,,
10,,,
1,,,
6,,,
11,,,
14,,,
9,,,
8,,,
1,,,
1,,,
4,,,
5,,,
5,,,
1,,,
3,,,
2,,,
7,,,
11,,,
10,,,
5,,,
11,,,
9,,,
8,,,
14,,,
13,,,
9,,,
8,,,
2,,,
12,,,
2,,,
9,,,
1,,,
4,,,
10,,,
7,,,
0,,,
1,,,
9,,,
1,,,
2,,,
10,,,
5,,,
14,,,
0,,,
6,,,
3,,,
10,,,
6,,,
14,,,
5,,,
3,,,
10,,,
6,,,
12,,,
1,,,
4,,,
0,,,
17,,,
20,,,
2,,,
6,,,
0,,,
30,,,
26,,,
1,,,
5,,,
12,,,
8,,,
5,,,
3,,,
5,,,
3,,,
7,,,
2,,,
8,,,
5,,,
0,,,
3,,,
11,,,
14,,,
0,,,
14,,,
1,,,
7,,,
3,,,
9,,,
3,,,
2,,,
4,,,
2,,,
4,,,
7,,,
2,,,
8,,,
7,,,
12,,,
4,,,
7,,,
0,,,
9,,,
8,,,
13,,,
1,,,
6,,,
3,,,
9,,,
11,,,
10,,,
4,,,
7,,,
9,,,
5,,,
14,,,
2,,,
4,,,
2,,,
11,,,
14,,,
11,,,
7,,,
2,,,
1,,,
7,,,
4,,,
9,,,
14,,,
9,,,
5,,,
13,,,
1,,,
14,,,
6,,,
6,,,
7,,,
4,,,
9,,,
2,,,
1,,,
11,,,
6,,,
0,,,
5,,,
3,,,
6,,,
14,,,
14,,,
1,,,
3,,,
14,,,
12,,,
10,,,
8,,,
5,,,
9,,,
4,,,
6,,,
8,,,
5,,,
11,,,
6,,,
14,,,
2,,,
4,,,
5,,,
10,,,
9,,,
7,,,
12,,,
18,,,
21,,,
22,,,
34,,,
31,,,
28,,,
8,,,
9,,,
47,,,
89,,,
40,,,
68,,,
60,,,
101,,,
3,,,
18,,,
82,,,
51,,,
94,,,
45,,,
14,,,
55,,,
9,,,
44,,,
15,,,
83,,,
58,,,
56,,,
10,,,
22,,,
2,,,
17,,,
72,,,
55,,,
23,,,
69,,,
26,,,
38,,,
16,,,
50,,,
55,,,
40,,,
40,,,
18,,,
35,,,
29,,,
1,,,
4,,,
22,,,
19,,,
22,,,
35,,,
19,,,
32,,,
44,,,
34,,,
24,,,
31,,,
18,,,
18,,,
42,,,
1,,,
3,,,
17,,,
30,,,
41,,,
26,,,
4,,,
31,,,
36,,,
38,,,
19,,,
35,,,
12,,,
17,,,
25,,,
34,,,
3,,,
27,,,
8,,,
