dup ema st
2,2,15
1,1.9,15
2,1.9,22.5
1,1.8,22.5
1,1.7,22.5
1,1.6,22.5
1,1.5,20.5
1,1.4,18.5
1,1.3,16.5
1,1.3,15
2,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
2,1.5,15
2,1.6,22.5
2,1.7,33.75
1,1.6,33.75
1,1.5,31.75
1,1.4,29.75
1,1.3,27.75
1,1.3,25.75
2,1.4,23.75
2,1.5,21.75
1,1.4,19.75
1,1.3,17.75
1,1.3,15.75
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
2,1.6,22.5
1,1.5,20.5
1,1.4,18.5
1,1.3,16.5
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
1,1.3,15
3,1.5,15
3,1.7,22.5
2,1.7,33.75
5,2.1,50.625
3,2.2,75.9375
2,2.2,113.906
2,2.2,170.859
1,2.1,170.859
1,2,170.859
1,1.9,170.859
1,1.8,170.859
1,1.7,170.859
1,1.6,170.859
1,1.5,168.859
1,1.4,166.859
1,1.3,164.859
1,1.3,162.859
1,1.3,160.859
1,1.3,158.859
1,1.3,156.859
1,1.3,154.859
1,1.3,152.859
1,1.3,150.859
1,1.3,148.859
1,1.3,146.859
1,1.3,144.859
1,1.3,142.859
1,1.3,140.859
1,1.3,138.859
1,1.3,136.859
1,1.3,134.859
1,1.3,132.859
1,1.3,130.859
1,1.3,128.859
1,1.3,126.859
1,1.3,124.859
1,1.3,122.859
1,1.3,120.859
1,1.3,118.859
1,1.3,116.859
1,1.3,114.859
1,1.3,112.859
1,1.3,110.859
1,1.3,108.859
1,1.3,106.859
1,1.3,104.859
1,1.3,102.859
1,1.3,100.859
1,1.3,98.8594
1,1.3,96.8594
1,1.3,94.8594
1,1.3,92.8594
1,1.3,90.8594
1,1.3,88.8594
1,1.3,86.8594
1,1.3,84.8594
1,1.3,82.8594
1,1.3,80.8594
1,1.3,78.8594
1,1.3,76.8594
1,1.3,74.8594
1,1.3,72.8594
1,1.3,70.8594
1,1.3,68.8594
1,1.3,66.8594
1,1.3,64.8594
1,1.3,62.8594
1,1.3,60.8594
1,1.3,58.8594
1,1.3,56.8594
1,1.3,54.8594
1,1.3,52.8594
1,1.3,50.8594
1,1.3,48.8594
1,1.3,46.8594
3,1.5,44.8594
1,1.4,42.8594
1,1.3,40.8594
1,1.3,38.8594
1,1.3,36.8594
1,1.3,34.8594
1,1.3,32.8594
1,1.3,30.8594
1,1.3,28.8594
1,1.3,26.8594
1,1.3,24.8594
2,1.4,22.8594
1,1.3,20.8594
1,1.3,18.8594
1,1.3,16.8594
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
1,1.4,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
3,1.7,22.5
1,1.6,22.5
2,1.7,33.75
1,1.6,33.75
1,1.5,31.75
1,1.4,29.75
1,1.3,27.75
1,1.3,25.75
1,1.3,23.75
1,1.3,21.75
1,1.3,19.75
1,1.3,17.75
2,1.4,15.75
1,1.3,15
1,1.3,15
1,1.3,15
1,1.3,15
2,1.4,15
2,1.5,15
1,1.4,15
1,1.3,15
2,1.4,15
2,1.5,15
2,1.6,22.5
1,1.5,20.5
3,1.7,30.75
1,1.6,30.75
1,1.5,28.75
1,1.4,26.75
1,1.3,24.75
1,1.3,22.75
